season,team,portal_talent_in,portal_talent_out,portal_net_rating,portal_count_in,portal_count_out,portal_net_count,portal_stars_in_avg,portal_qb_in,portal_qb_out
2024,Campbell,0.0,249.0,-249.0,7.0,7.0,0.0,2.0,0.0,1.0
2024,Carroll College,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Carson-Newman College,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,Central Arkansas,0.0,174.0,-174.0,1.0,2.0,-1.0,3.0,0.0,0.0
2024,Central Connecticut,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0
2024,Central Michigan,333.0,510.0,-177.0,6.0,16.0,-10.0,2.5,1.0,1.0
2024,Central Missouri,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Central Oklahoma,0.0,85.0,-85.0,2.0,1.0,1.0,3.0,0.0,0.0
2024,Central Washington,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Charleston Southern,0.0,170.0,-170.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Charlotte,2030.0,599.0,1431.0,28.0,30.0,-2.0,2.892857142857143,1.0,1.0
2024,Chattanooga,84.0,83.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0
2024,Chowan,0.0,81.0,-81.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Cincinnati,1903.0,1516.0,387.0,24.0,32.0,-8.0,2.9166666666666665,1.0,0.0
2024,Clemson,0.0,792.0,-792.0,0.0,11.0,-11.0,0.0,0.0,1.0
2024,Coastal Carolina,1010.0,999.0,11.0,18.0,29.0,-11.0,2.7222222222222223,1.0,1.0
2024,Coffeyville C.C.,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0
2024,Colgate,0.0,85.0,-85.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Colorado,3407.0,2401.0,1006.0,41.0,41.0,0.0,3.073170731707317,1.0,1.0
2024,Colorado Mesa,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2024,Colorado School Of Mines,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2024,Colorado State,506.0,430.0,76.0,11.0,19.0,-8.0,2.4545454545454546,0.0,1.0
2024,Columbia,0.0,166.0,-166.0,1.0,2.0,-1.0,0.0,1.0,0.0
2024,Concordia University,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Copiah-Lincoln C.C.,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2024,Cornell,0.0,255.0,-255.0,0.0,5.0,-5.0,0.0,0.0,0.0
2024,Dartmouth,0.0,336.0,-336.0,0.0,5.0,-5.0,0.0,0.0,0.0
2024,Davenport,0.0,80.0,-80.0,1.0,1.0,0.0,3.0,1.0,0.0
2024,Delaware,0.0,0.0,0.0,7.0,1.0,6.0,2.4285714285714284,0.0,0.0
2024,Delaware State,0.0,81.0,-81.0,4.0,1.0,3.0,2.5,0.0,0.0
2024,Delta State,0.0,82.0,-82.0,1.0,1.0,0.0,2.0,0.0,0.0
2024,Des Moines,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,Duke,1379.0,707.0,672.0,18.0,21.0,-3.0,2.7777777777777777,1.0,1.0
2024,Duquesne,0.0,170.0,-170.0,3.0,2.0,1.0,3.0,0.0,0.0
2024,East Carolina,1358.0,926.0,432.0,17.0,33.0,-16.0,2.823529411764706,1.0,1.0
2024,East Central (OK),0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,East Mississippi C.C.,88.0,0.0,88.0,3.0,0.0,3.0,3.0,0.0,0.0
2024,East Tennessee State,85.0,85.0,0.0,6.0,3.0,3.0,1.8333333333333333,0.0,0.0
2024,Eastern Illinois,85.0,169.0,-84.0,3.0,2.0,1.0,3.0,0.0,0.0
2024,Eastern Kentucky,84.0,340.0,-256.0,3.0,4.0,-1.0,2.0,0.0,0.0
2024,Eastern Michigan,1588.0,848.0,740.0,21.0,24.0,-3.0,2.7142857142857144,1.0,1.0
2024,Eastern New Mexico,0.0,84.0,-84.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,Eastern Washington,86.0,169.0,-83.0,5.0,3.0,2.0,3.0,0.0,0.0
2024,Edinboro University,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Edward Waters,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,El Camino College,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2024,Elon,0.0,176.0,-176.0,3.0,5.0,-2.0,2.0,1.0,0.0
2024,Exeter,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Fairmont State,0.0,88.0,-88.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Ferris State,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Findlay,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0
2024,Florida,1339.0,1579.0,-240.0,15.0,23.0,-8.0,3.4,1.0,1.0
2024,Florida A&M,169.0,516.0,-347.0,24.0,9.0,15.0,2.5416666666666665,1.0,0.0
2024,Florida Atlantic,1426.0,1026.0,400.0,20.0,34.0,-14.0,2.8,1.0,1.0
2024,Florida International,747.0,431.0,316.0,10.0,16.0,-6.0,3.0,0.0,1.0
2024,Florida State,1519.0,1375.0,144.0,17.0,19.0,-2.0,3.588235294117647,1.0,1.0
2024,Fordham,0.0,84.0,-84.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Fort Hays State,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Franklin College,0.0,88.0,-88.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Fresno State,600.0,256.0,344.0,7.0,11.0,-4.0,3.142857142857143,0.0,1.0
2024,Furman,0.0,335.0,-335.0,2.0,6.0,-4.0,3.0,0.0,1.0
2024,Gannon,0.0,173.0,-173.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Garden City C.C. ,0.0,0.0,0.0,6.0,0.0,6.0,2.3333333333333335,0.0,0.0
2024,Gardner-Webb,0.0,426.0,-426.0,12.0,7.0,5.0,2.5,1.0,0.0
2024,Georgetown,0.0,171.0,-171.0,1.0,3.0,-2.0,2.0,0.0,0.0
2024,Georgia,815.0,1878.0,-1063.0,11.0,26.0,-15.0,3.4545454545454546,1.0,1.0
2024,Georgia Southern,666.0,254.0,412.0,12.0,19.0,-7.0,2.5,1.0,1.0
2024,Georgia State,2319.0,769.0,1550.0,31.0,34.0,-3.0,3.032258064516129,1.0,1.0
2024,Georgia Tech,950.0,1611.0,-661.0,12.0,33.0,-21.0,3.0,0.0,1.0
2024,Grambling,83.0,684.0,-601.0,10.0,12.0,-2.0,2.4,1.0,1.0
2024,Grand Valley State University,0.0,172.0,-172.0,2.0,3.0,-1.0,3.0,1.0,0.0
2024,Greeneville,0.0,81.0,-81.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Hampton,0.0,0.0,0.0,6.0,1.0,5.0,2.8333333333333335,0.0,0.0
2024,Harvard,0.0,594.0,-594.0,0.0,9.0,-9.0,0.0,0.0,0.0
2024,Hawai'i,340.0,87.0,253.0,6.0,11.0,-5.0,2.8333333333333335,0.0,1.0
2024,Heidelberg,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Highland C.C.,83.0,0.0,83.0,1.0,0.0,1.0,3.0,1.0,0.0
2024,Hillsdale College,0.0,83.0,-83.0,1.0,3.0,-2.0,0.0,0.0,0.0
2024,Holy Cross,0.0,592.0,-592.0,0.0,8.0,-8.0,0.0,0.0,1.0
2024,Hope ,0.0,82.0,-82.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Houston,2334.0,1891.0,443.0,27.0,34.0,-7.0,3.037037037037037,1.0,1.0
2024,Houston Christian,0.0,85.0,-85.0,4.0,4.0,0.0,1.25,1.0,1.0
2024,Howard,0.0,85.0,-85.0,4.0,1.0,3.0,2.75,0.0,0.0
2024,Idaho,0.0,523.0,-523.0,2.0,8.0,-6.0,2.5,0.0,1.0
2024,Idaho State,0.0,171.0,-171.0,5.0,2.0,3.0,2.2,0.0,0.0
2024,Illinois,953.0,1019.0,-66.0,12.0,24.0,-12.0,3.25,0.0,0.0
2024,Illinois State,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0
2024,Incarnate Word,166.0,87.0,79.0,11.0,1.0,10.0,2.5454545454545454,0.0,0.0
2024,Independence C.C.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2024,Indiana,2341.0,2584.0,-243.0,30.0,42.0,-12.0,2.8333333333333335,1.0,1.0
2024,Indiana State,0.0,168.0,-168.0,4.0,5.0,-1.0,3.0,0.0,0.0
2024,Indianapolis,0.0,82.0,-82.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Iowa,256.0,682.0,-426.0,4.0,12.0,-8.0,3.0,1.0,1.0
2024,Iowa Central C.C.,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
2024,Iowa State,606.0,764.0,-158.0,8.0,21.0,-13.0,3.0,0.0,0.0
2024,Iowa Western C.C.,0.0,0.0,0.0,2.0,0.0,2.0,1.5,0.0,0.0
2024,Itawamba C.C.,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Jackson State,84.0,85.0,-1.0,12.0,4.0,8.0,2.6666666666666665,1.0,0.0
2024,Jacksonville State,1081.0,926.0,155.0,19.0,14.0,5.0,2.789473684210526,1.0,1.0
2024,James Madison,1430.0,1377.0,53.0,26.0,23.0,3.0,2.5,1.0,1.0
2024,Johns Hopkins University,0.0,87.0,-87.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Johnson C. Smith University,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,Kansas,871.0,342.0,529.0,11.0,13.0,-2.0,2.8181818181818183,0.0,0.0
2024,Kansas State,697.0,863.0,-166.0,10.0,17.0,-7.0,2.9,1.0,1.0
2024,Kennesaw State,651.0,251.0,400.0,10.0,3.0,7.0,3.0,1.0,0.0
2024,Kent State,1150.0,513.0,637.0,16.0,17.0,-1.0,3.0,1.0,1.0
2024,Kentucky,970.0,1028.0,-58.0,12.0,23.0,-11.0,3.0,1.0,1.0
2024,Kilgore J.C.,0.0,0.0,0.0,2.0,0.0,2.0,3.5,0.0,0.0
2024,LIU Post,0.0,84.0,-84.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,LSU,798.0,1924.0,-1126.0,10.0,27.0,-17.0,3.0,1.0,1.0
2024,Lafayette,0.0,87.0,-87.0,1.0,2.0,-1.0,0.0,0.0,0.0
2024,Lake Erie,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Lamar,0.0,0.0,0.0,5.0,0.0,5.0,2.4,0.0,0.0
2024,Lehigh,0.0,82.0,-82.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Lenoir-Rhyne,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0
2024,Liberty,1249.0,868.0,381.0,18.0,18.0,0.0,3.0555555555555554,1.0,1.0
2024,Limestone College,0.0,82.0,-82.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Lindenwood,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0
2024,Long Beach City College,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Louisiana,427.0,177.0,250.0,7.0,6.0,1.0,3.0,1.0,1.0
2024,Louisiana Tech,759.0,761.0,-2.0,12.0,22.0,-10.0,2.75,0.0,1.0
2024,Louisville,2363.0,2222.0,141.0,28.0,29.0,-1.0,3.107142857142857,1.0,0.0
2024,Maine,0.0,335.0,-335.0,3.0,5.0,-2.0,1.6666666666666667,0.0,0.0
2024,Marist,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
2024,Marshall,1774.0,1022.0,752.0,28.0,33.0,-5.0,2.7857142857142856,1.0,1.0
2024,Maryland,521.0,697.0,-176.0,8.0,13.0,-5.0,2.625,1.0,0.0
2024,Massachusetts,1838.0,670.0,1168.0,29.0,23.0,6.0,2.5517241379310347,1.0,1.0
2024,McNeese,170.0,0.0,170.0,12.0,1.0,11.0,2.3333333333333335,1.0,1.0
2024,Memphis,2296.0,680.0,1616.0,30.0,24.0,6.0,2.8333333333333335,0.0,1.0
2024,Mercer,84.0,85.0,-1.0,7.0,2.0,5.0,1.8571428571428572,0.0,0.0
2024,Merrimack,0.0,168.0,-168.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Miami,1246.0,2016.0,-770.0,14.0,28.0,-14.0,3.4285714285714284,1.0,1.0
2024,Miami (OH),167.0,353.0,-186.0,5.0,11.0,-6.0,2.4,0.0,1.0
2024,Michigan,610.0,1140.0,-530.0,7.0,17.0,-10.0,3.142857142857143,0.0,0.0
2024,Michigan State,1925.0,2252.0,-327.0,24.0,46.0,-22.0,2.9166666666666665,1.0,1.0
2024,Middle Tennessee,668.0,947.0,-279.0,12.0,30.0,-18.0,2.75,1.0,1.0
2024,Minnesota,1048.0,589.0,459.0,12.0,18.0,-6.0,3.25,1.0,1.0
2024,Minnesota Duluth,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
2024,Mississippi State,1471.0,1732.0,-261.0,18.0,27.0,-9.0,2.888888888888889,1.0,1.0
2024,Mississippi Valley State,0.0,83.0,-83.0,0.0,3.0,-3.0,0.0,0.0,0.0
2024,Missouri,1245.0,1176.0,69.0,15.0,19.0,-4.0,3.2,1.0,1.0
2024,Missouri S&T,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
2024,Missouri Southern State,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,Missouri State,85.0,170.0,-85.0,7.0,2.0,5.0,2.142857142857143,0.0,0.0
2024,Missouri Western State,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,Monmouth,0.0,253.0,-253.0,3.0,4.0,-1.0,2.6666666666666665,0.0,0.0
2024,Montana,168.0,0.0,168.0,9.0,3.0,6.0,2.3333333333333335,1.0,1.0
2024,Montana State,0.0,345.0,-345.0,3.0,4.0,-1.0,2.6666666666666665,0.0,0.0
2024,Morehead State,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Morgan State,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0
2024,Muhlenberg,0.0,87.0,-87.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Murray State,0.0,173.0,-173.0,14.0,2.0,12.0,2.357142857142857,0.0,0.0
2024,NC State,1325.0,1277.0,48.0,15.0,23.0,-8.0,3.2666666666666666,1.0,1.0
2024,Navarro College,85.0,0.0,85.0,2.0,0.0,2.0,1.5,0.0,0.0
2024,Navy,0.0,173.0,-173.0,0.0,6.0,-6.0,0.0,0.0,1.0
2024,Nebraska,620.0,677.0,-57.0,8.0,10.0,-2.0,2.875,0.0,1.0
2024,Nebraska Kearney,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Nevada,1424.0,595.0,829.0,22.0,23.0,-1.0,2.5454545454545454,1.0,1.0
2024,New Hampshire,0.0,174.0,-174.0,0.0,2.0,-2.0,0.0,0.0,1.0
2024,New Mexico,1742.0,1259.0,483.0,28.0,26.0,2.0,2.8214285714285716,1.0,1.0
2024,New Mexico State,588.0,1972.0,-1384.0,13.0,40.0,-27.0,2.6923076923076925,1.0,1.0
2024,Newberry,0.0,83.0,-83.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Nicholls,0.0,86.0,-86.0,2.0,1.0,1.0,1.5,0.0,0.0
2024,Norfolk State,0.0,82.0,-82.0,2.0,1.0,1.0,2.5,0.0,0.0
2024,North Alabama,0.0,84.0,-84.0,8.0,1.0,7.0,2.625,1.0,0.0
2024,North Carolina,866.0,1286.0,-420.0,10.0,23.0,-13.0,3.1,1.0,1.0
2024,North Carolina A&T,0.0,86.0,-86.0,3.0,1.0,2.0,3.0,1.0,0.0
2024,North Carolina Central,0.0,256.0,-256.0,5.0,4.0,1.0,2.2,0.0,0.0
2024,North Dakota,0.0,431.0,-431.0,2.0,6.0,-4.0,1.0,0.0,1.0
2024,North Dakota State,0.0,173.0,-173.0,2.0,2.0,0.0,2.5,1.0,0.0
2024,North Texas,1596.0,1199.0,397.0,25.0,36.0,-11.0,2.68,1.0,1.0
2024,Northern Arizona,0.0,254.0,-254.0,9.0,9.0,0.0,2.4444444444444446,0.0,1.0
2024,Northern Colorado,0.0,333.0,-333.0,1.0,5.0,-4.0,0.0,0.0,1.0
2024,Northern Illinois,503.0,419.0,84.0,6.0,19.0,-13.0,3.0,1.0,1.0
2024,Northern Iowa,83.0,171.0,-88.0,4.0,3.0,1.0,2.5,1.0,0.0
2024,Northern State,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Northwest Missouri St,0.0,89.0,-89.0,1.0,2.0,-1.0,3.0,0.0,0.0
2024,Northwestern,507.0,776.0,-269.0,6.0,12.0,-6.0,3.0,1.0,1.0
2024,Northwestern State,0.0,82.0,-82.0,3.0,3.0,0.0,3.0,0.0,0.0
2024,Notre Dame,711.0,1400.0,-689.0,9.0,18.0,-9.0,3.4444444444444446,1.0,0.0
2024,Notre Dame College,0.0,83.0,-83.0,0.0,4.0,-4.0,0.0,0.0,0.0
2024,Ohio,990.0,1132.0,-142.0,21.0,26.0,-5.0,2.2857142857142856,1.0,1.0
2024,Ohio Dominican,0.0,86.0,-86.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Ohio State,650.0,2015.0,-1365.0,7.0,26.0,-19.0,4.0,1.0,1.0
2024,Oklahoma,1150.0,1736.0,-586.0,16.0,25.0,-9.0,3.125,1.0,1.0
2024,Oklahoma State,695.0,590.0,105.0,8.0,11.0,-3.0,3.0,0.0,1.0
2024,Old Dominion,839.0,1122.0,-283.0,15.0,32.0,-17.0,2.8,1.0,1.0
2024,Ole Miss,2218.0,1547.0,671.0,25.0,24.0,1.0,3.4,0.0,1.0
2024,Oregon,1176.0,1385.0,-209.0,14.0,20.0,-6.0,3.5714285714285716,1.0,1.0
2024,Oregon State,1377.0,1159.0,218.0,16.0,25.0,-9.0,3.0,1.0,1.0
2024,Penn State,449.0,704.0,-255.0,6.0,13.0,-7.0,2.8333333333333335,0.0,0.0
2024,Pennsylvania,0.0,342.0,-342.0,1.0,5.0,-4.0,3.0,0.0,0.0
2024,Pikeville,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
2024,Pittsburg St,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Pittsburgh,1125.0,699.0,426.0,14.0,22.0,-8.0,2.9285714285714284,1.0,1.0
2024,Portland State,0.0,253.0,-253.0,8.0,4.0,4.0,2.5,1.0,0.0
2024,Prairie View A&M,0.0,82.0,-82.0,4.0,1.0,3.0,2.75,1.0,0.0
2024,Presbyterian,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,Princeton,0.0,262.0,-262.0,0.0,3.0,-3.0,0.0,0.0,0.0
2024,Purdue,1395.0,1623.0,-228.0,18.0,28.0,-10.0,2.9444444444444446,0.0,0.0
2024,Rhode Island,0.0,167.0,-167.0,5.0,2.0,3.0,1.6,1.0,0.0
2024,Rice,665.0,257.0,408.0,10.0,3.0,7.0,3.0,1.0,0.0
2024,Richmond,0.0,170.0,-170.0,0.0,3.0,-3.0,0.0,0.0,0.0
2024,Robert Morris,0.0,85.0,-85.0,1.0,2.0,-1.0,2.0,0.0,0.0
2024,Rutgers,428.0,507.0,-79.0,6.0,15.0,-9.0,3.0,1.0,1.0
2024,SE Louisiana,0.0,90.0,-90.0,1.0,4.0,-3.0,2.0,0.0,0.0
2024,SMU,1654.0,592.0,1062.0,20.0,16.0,4.0,2.9,0.0,0.0
2024,Sacramento State,0.0,173.0,-173.0,8.0,3.0,5.0,2.125,0.0,0.0
2024,Sacred Heart,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2024,Saginaw Valley State,84.0,0.0,84.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Saint Anselm,0.0,166.0,-166.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Saint Francis,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Saint Francis (PA),0.0,253.0,-253.0,1.0,3.0,-2.0,2.0,0.0,0.0
2024,Sam Houston,417.0,168.0,249.0,12.0,5.0,7.0,2.75,1.0,1.0
2024,Samford,0.0,254.0,-254.0,7.0,3.0,4.0,2.4285714285714284,1.0,0.0
2024,San Diego,0.0,0.0,0.0,3.0,2.0,1.0,1.6666666666666667,0.0,0.0
2024,San Diego State,1869.0,1222.0,647.0,24.0,36.0,-12.0,2.875,1.0,1.0
2024,San José State,579.0,1207.0,-628.0,14.0,27.0,-13.0,2.5,1.0,1.0
2024,Savannah St,0.0,80.0,-80.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Shaw,0.0,80.0,-80.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Shepherd,0.0,84.0,-84.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Shippensburg University,0.0,167.0,-167.0,0.0,2.0,-2.0,0.0,0.0,0.0
2024,Shorter,0.0,87.0,-87.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Slippery Rock,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
2024,South Alabama,661.0,529.0,132.0,15.0,16.0,-1.0,2.7333333333333334,0.0,0.0
2024,South Carolina,1759.0,1373.0,386.0,22.0,26.0,-4.0,3.1818181818181817,1.0,1.0
2024,South Carolina State,0.0,171.0,-171.0,1.0,2.0,-1.0,3.0,0.0,0.0
2024,South Dakota,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0
2024,South Dakota State,84.0,0.0,84.0,2.0,0.0,2.0,1.5,0.0,0.0
2024,South Florida,676.0,506.0,170.0,14.0,21.0,-7.0,3.0,1.0,1.0
2024,Southeast Missouri State,0.0,168.0,-168.0,3.0,2.0,1.0,2.6666666666666665,0.0,0.0
2024,Southeast Oklahoma State,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Southern,0.0,168.0,-168.0,4.0,2.0,2.0,1.5,0.0,1.0
2024,Southern Illinois,87.0,257.0,-170.0,6.0,4.0,2.0,2.6666666666666665,0.0,0.0
2024,Southern Miss,1439.0,170.0,1269.0,17.0,7.0,10.0,3.0,1.0,1.0
2024,Southern Utah,0.0,86.0,-86.0,4.0,1.0,3.0,2.0,1.0,0.0
2024,Southwestern College,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,St. Thomas,0.0,83.0,-83.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Stanford,258.0,522.0,-264.0,4.0,14.0,-10.0,2.75,0.0,1.0
2024,Stephen F. Austin,418.0,251.0,167.0,15.0,3.0,12.0,2.6,1.0,0.0
2024,Stetson,0.0,82.0,-82.0,2.0,1.0,1.0,2.0,0.0,0.0
2024,Stony Brook,0.0,83.0,-83.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,Syracuse,1569.0,1438.0,131.0,19.0,29.0,-10.0,3.0526315789473686,1.0,1.0
2024,TCU,1918.0,1027.0,891.0,23.0,20.0,3.0,2.9565217391304346,1.0,1.0
2024,Tarleton State,0.0,168.0,-168.0,2.0,2.0,0.0,1.5,0.0,0.0
2024,Taylor,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024,Temple,1009.0,424.0,585.0,15.0,31.0,-16.0,2.6,1.0,1.0
2024,Tennessee,717.0,957.0,-240.0,9.0,16.0,-7.0,3.4444444444444446,0.0,0.0
2024,Tennessee State,0.0,422.0,-422.0,11.0,7.0,4.0,2.0,1.0,1.0
2024,Tennessee Tech,0.0,255.0,-255.0,7.0,4.0,3.0,2.142857142857143,1.0,0.0
2024,Texas,909.0,1916.0,-1007.0,10.0,25.0,-15.0,3.7,0.0,1.0
2024,Texas A&M,2041.0,2289.0,-248.0,26.0,32.0,-6.0,3.1538461538461537,0.0,1.0
2024,Texas Southern,0.0,169.0,-169.0,6.0,2.0,4.0,2.1666666666666665,0.0,0.0
2024,Texas State,1941.0,684.0,1257.0,30.0,22.0,8.0,2.7666666666666666,1.0,1.0
2024,Texas Tech,1306.0,1362.0,-56.0,16.0,24.0,-8.0,3.125,1.0,1.0
2024,Texas-Permian Basin,0.0,82.0,-82.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,The Citadel,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2024,Tiffin University,0.0,174.0,-174.0,2.0,3.0,-1.0,1.5,0.0,0.0
2024,Toledo,586.0,267.0,319.0,7.0,11.0,-4.0,3.0,0.0,1.0
2024,Towson,0.0,161.0,-161.0,3.0,2.0,1.0,1.0,1.0,0.0
2024,Trinity Valley C.C.,0.0,0.0,0.0,3.0,0.0,3.0,2.3333333333333335,1.0,0.0
2024,Troy,589.0,1012.0,-423.0,10.0,23.0,-13.0,2.7,0.0,1.0
2024,Tufts University,0.0,89.0,-89.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Tulane,1462.0,696.0,766.0,22.0,26.0,-4.0,2.8181818181818183,1.0,1.0
2024,Tulsa,839.0,931.0,-92.0,12.0,24.0,-12.0,3.0,1.0,1.0
2024,Tuskegee,0.0,88.0,-88.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Tyler J.C. ,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,UAB,1002.0,585.0,417.0,19.0,21.0,-2.0,2.8421052631578947,0.0,0.0
2024,UAlbany,0.0,350.0,-350.0,7.0,4.0,3.0,1.5714285714285714,0.0,1.0
2024,UC Davis,0.0,175.0,-175.0,1.0,2.0,-1.0,3.0,0.0,0.0
2024,UCF,2091.0,1276.0,815.0,25.0,26.0,-1.0,2.96,1.0,1.0
2024,UCLA,1383.0,1299.0,84.0,21.0,20.0,1.0,2.380952380952381,1.0,1.0
2024,UConn,1676.0,766.0,910.0,24.0,20.0,4.0,2.8333333333333335,1.0,1.0
2024,UL Monroe,1066.0,1010.0,56.0,16.0,25.0,-9.0,2.9375,1.0,1.0
2024,UNLV,1270.0,851.0,419.0,19.0,19.0,0.0,2.8947368421052633,1.0,1.0
2024,USC,1234.0,2109.0,-875.0,16.0,29.0,-13.0,3.1875,1.0,1.0
2024,UT Martin,0.0,347.0,-347.0,11.0,5.0,6.0,2.727272727272727,1.0,0.0
2024,UTEP,1831.0,1190.0,641.0,27.0,38.0,-11.0,2.888888888888889,1.0,1.0
2024,UTSA,1104.0,268.0,836.0,15.0,12.0,3.0,3.066666666666667,1.0,0.0
2024,University of Guelph,0.0,89.0,-89.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Utah,971.0,1035.0,-64.0,11.0,24.0,-13.0,3.272727272727273,1.0,1.0
2024,Utah State,1169.0,768.0,401.0,20.0,26.0,-6.0,2.65,1.0,1.0
2024,Utah Tech,161.0,251.0,-90.0,8.0,4.0,4.0,2.875,1.0,0.0
2024,VMI,0.0,251.0,-251.0,0.0,4.0,-4.0,0.0,0.0,0.0
2024,Valdosta State,0.0,167.0,-167.0,3.0,2.0,1.0,2.6666666666666665,0.0,0.0
2024,Valparaiso,0.0,84.0,-84.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Vanderbilt,1569.0,1398.0,171.0,22.0,24.0,-2.0,3.0,1.0,1.0
