year,team,conference,rating,ranking,secondOrderWins,sos,offense,defense,specialTeams
2016,Tulsa,American Athletic,7.4,50.0,10.1,0.937,"{'ranking': 36, 'rating': 34.6, 'success': 108.4, 'explosiveness': 101.3, 'rushing': 105.2, 'passing': 105.3, 'standardDowns': 105.8, 'passingDowns': 102.1, 'runRate': 0.55, 'pace': -5.1}","{'ranking': 57, 'rating': 27.6, 'success': 115.4, 'explosiveness': 90.3, 'rushing': 105.1, 'passing': 102.4, 'standardDowns': 105, 'passingDowns': 100.9, 'havoc': {'total': 0.154, 'frontSeven': 0.1, 'db': 0.054000000000000006}}",{'rating': 0.4}
2016,Michigan State,Big Ten,7.4,50.0,4.9,0.85,"{'ranking': 55, 'rating': 31, 'success': 100.9, 'explosiveness': 101.9, 'rushing': 103.9, 'passing': 99.2, 'standardDowns': 104.4, 'passingDowns': 95.5, 'runRate': 0.545, 'pace': 1.9}","{'ranking': 39, 'rating': 24.1, 'success': 98.1, 'explosiveness': 102.6, 'rushing': 105.6, 'passing': 95.1, 'standardDowns': 101, 'passingDowns': 98.7, 'havoc': {'total': 0.129, 'frontSeven': 0.07400000000000001, 'db': 0.049}}",{'rating': 0.4}
2016,Navy,American Athletic,6.8,52.0,7.7,0.924,"{'ranking': 16, 'rating': 39.8, 'success': 124.2, 'explosiveness': 94.8, 'rushing': 118.4, 'passing': 118.6, 'standardDowns': 109.4, 'passingDowns': 116.6, 'runRate': 0.784, 'pace': -0.7}","{'ranking': 96, 'rating': 33.9, 'success': 93.1, 'explosiveness': 101.9, 'rushing': 104.1, 'passing': 91.4, 'standardDowns': 98.7, 'passingDowns': 91, 'havoc': {'total': 0.131, 'frontSeven': 0.078, 'db': 0.054000000000000006}}",{'rating': 1}
2016,Colorado,Big 12,6.3,53.0,9.0,0.838,"{'ranking': 65, 'rating': 29.3, 'success': 102, 'explosiveness': 93.7, 'rushing': 94.4, 'passing': 103.8, 'standardDowns': 97.4, 'passingDowns': 100.7, 'runRate': 0.53, 'pace': -2.1}","{'ranking': 27, 'rating': 21.7, 'success': 119.1, 'explosiveness': 104.6, 'rushing': 113.7, 'passing': 110.3, 'standardDowns': 111, 'passingDowns': 112.8, 'havoc': {'total': 0.17800000000000002, 'frontSeven': 0.08, 'db': 0.09699999999999999}}",{'rating': -1.3}
2016,Washington State,Pac-12,6.2,54.0,7.8,0.882,"{'ranking': 29, 'rating': 36.2, 'success': 109.5, 'explosiveness': 99, 'rushing': 102.6, 'passing': 103.7, 'standardDowns': 103.6, 'passingDowns': 107.1, 'runRate': 0.318, 'pace': 2.9}","{'ranking': 60, 'rating': 27.8, 'success': 100.3, 'explosiveness': 103.4, 'rushing': 105.7, 'passing': 99.4, 'standardDowns': 102.9, 'passingDowns': 99.2, 'havoc': {'total': 0.145, 'frontSeven': 0.078, 'db': 0.068}}",{'rating': -2.2}
2016,Oregon,Big Ten,6.1,55.0,5.2,0.86,"{'ranking': 6, 'rating': 42.5, 'success': 108.2, 'explosiveness': 104.6, 'rushing': 109.7, 'passing': 105, 'standardDowns': 106, 'passingDowns': 109.4, 'runRate': 0.517, 'pace': -4.4}","{'ranking': 106, 'rating': 36.1, 'success': 84.6, 'explosiveness': 102.4, 'rushing': 86.2, 'passing': 95.8, 'standardDowns': 91.3, 'passingDowns': 90.6, 'havoc': {'total': 0.12300000000000001, 'frontSeven': 0.076, 'db': 0.046}}",{'rating': -0.4}
2016,Mississippi State,SEC,5.4,56.0,6.6,0.857,"{'ranking': 37, 'rating': 34.5, 'success': 105.5, 'explosiveness': 98.9, 'rushing': 110.9, 'passing': 95.2, 'standardDowns': 103.6, 'passingDowns': 101.3, 'runRate': 0.541, 'pace': -1.5}","{'ranking': 60, 'rating': 27.8, 'success': 99, 'explosiveness': 95.2, 'rushing': 102.1, 'passing': 94.9, 'standardDowns': 101.2, 'passingDowns': 91.3, 'havoc': {'total': 0.14800000000000002, 'frontSeven': 0.10300000000000001, 'db': 0.045}}",{'rating': -1.3}
2016,Indiana,Big Ten,4.6,57.0,7.6,0.876,"{'ranking': 91, 'rating': 25.1, 'success': 97.6, 'explosiveness': 104.9, 'rushing': 89.3, 'passing': 109, 'standardDowns': 96.1, 'passingDowns': 107, 'runRate': 0.513, 'pace': -2.8}","{'ranking': 20, 'rating': 19.4, 'success': 111, 'explosiveness': 98.1, 'rushing': 111.3, 'passing': 99.2, 'standardDowns': 107.4, 'passingDowns': 100.8, 'havoc': {'total': 0.193, 'frontSeven': 0.114, 'db': 0.078}}",{'rating': -1.1}
2016,Air Force,Mountain West,4.4,58.0,9.3,0.967,"{'ranking': 45, 'rating': 33, 'success': 111, 'explosiveness': 93.7, 'rushing': 104.4, 'passing': 127.1, 'standardDowns': 102.5, 'passingDowns': 108.2, 'runRate': 0.804, 'pace': -3}","{'ranking': 79, 'rating': 29.9, 'success': 111, 'explosiveness': 86.7, 'rushing': 116.8, 'passing': 91.5, 'standardDowns': 105.6, 'passingDowns': 87.7, 'havoc': {'total': 0.171, 'frontSeven': 0.10300000000000001, 'db': 0.068}}",{'rating': 1.3}
2016,Texas Tech,Big 12,3.7,59.0,5.3,0.872,"{'ranking': 10, 'rating': 40.6, 'success': 109.6, 'explosiveness': 101.7, 'rushing': 94.5, 'passing': 108, 'standardDowns': 100.4, 'passingDowns': 119.2, 'runRate': 0.345, 'pace': -0.7}","{'ranking': 112, 'rating': 36.9, 'success': 89.8, 'explosiveness': 93.8, 'rushing': 90.1, 'passing': 91.8, 'standardDowns': 93.7, 'passingDowns': 86.8, 'havoc': {'total': 0.11900000000000001, 'frontSeven': 0.062, 'db': 0.057}}",{'rating': 0}
2016,Louisiana Tech,Sun Belt,3.1,60.0,9.4,0.94,"{'ranking': 16, 'rating': 39.8, 'success': 118.4, 'explosiveness': 104.8, 'rushing': 108.1, 'passing': 111.4, 'standardDowns': 111.3, 'passingDowns': 113.1, 'runRate': 0.375, 'pace': 1.7}","{'ranking': 112, 'rating': 36.9, 'success': 92.2, 'explosiveness': 111.5, 'rushing': 100.5, 'passing': 97.9, 'standardDowns': 98.9, 'passingDowns': 101.2, 'havoc': {'total': 0.152, 'frontSeven': 0.07400000000000001, 'db': 0.076}}",{'rating': 0.1}
2016,Northwestern,Big Ten,2.9,61.0,6.6,0.875,"{'ranking': 75, 'rating': 27.9, 'success': 101, 'explosiveness': 99.8, 'rushing': 99.1, 'passing': 99.4, 'standardDowns': 100.3, 'passingDowns': 102, 'runRate': 0.461, 'pace': -1.7}","{'ranking': 37, 'rating': 23.5, 'success': 104.5, 'explosiveness': 99.1, 'rushing': 105.4, 'passing': 101.8, 'standardDowns': 98.7, 'passingDowns': 109.7, 'havoc': {'total': 0.161, 'frontSeven': 0.09300000000000001, 'db': 0.067}}",{'rating': -1.5}
2016,California,ACC,2.4,62.0,5.4,0.843,"{'ranking': 22, 'rating': 38.4, 'success': 107.9, 'explosiveness': 98.6, 'rushing': 98.9, 'passing': 104.1, 'standardDowns': 102.5, 'passingDowns': 107.4, 'runRate': 0.381, 'pace': -2.8}","{'ranking': 107, 'rating': 36.3, 'success': 88.9, 'explosiveness': 101.5, 'rushing': 90, 'passing': 96.8, 'standardDowns': 97, 'passingDowns': 85.6, 'havoc': {'total': 0.12, 'frontSeven': 0.057999999999999996, 'db': 0.061}}",{'rating': 0.3}
2016,Troy,Sun Belt,1.1,63.0,8.7,0.937,"{'ranking': 87, 'rating': 25.7, 'success': 101.7, 'explosiveness': 96.6, 'rushing': 91.8, 'passing': 102.1, 'standardDowns': 100.7, 'passingDowns': 96.5, 'runRate': 0.461, 'pace': 0.5}","{'ranking': 43, 'rating': 25.1, 'success': 113.7, 'explosiveness': 101.4, 'rushing': 108.2, 'passing': 110.6, 'standardDowns': 110.3, 'passingDowns': 103.3, 'havoc': {'total': 0.18899999999999997, 'frontSeven': 0.109, 'db': 0.079}}",{'rating': 0.4}
2016,Colorado State,Pac-12,0.8,64.0,7.5,0.941,"{'ranking': 44, 'rating': 33.5, 'success': 112.3, 'explosiveness': 105.1, 'rushing': 109.6, 'passing': 111.9, 'standardDowns': 112.4, 'passingDowns': 100.1, 'runRate': 0.579, 'pace': -0.5}","{'ranking': 98, 'rating': 34, 'success': 97.8, 'explosiveness': 99.8, 'rushing': 96.1, 'passing': 99, 'standardDowns': 98, 'passingDowns': 103, 'havoc': {'total': 0.149, 'frontSeven': 0.099, 'db': 0.05}}",{'rating': 1.3}
2016,Southern Miss,Sun Belt,0.7,65.0,7.3,0.949,"{'ranking': 67, 'rating': 29.1, 'success': 96.7, 'explosiveness': 104, 'rushing': 95.1, 'passing': 101.4, 'standardDowns': 100, 'passingDowns': 97.9, 'runRate': 0.478, 'pace': 0.7}","{'ranking': 78, 'rating': 29.6, 'success': 116.7, 'explosiveness': 77.7, 'rushing': 94.6, 'passing': 95.5, 'standardDowns': 92.9, 'passingDowns': 103.8, 'havoc': {'total': 0.21, 'frontSeven': 0.145, 'db': 0.064}}",{'rating': 1.2}
2016,Iowa State,Big 12,0.7,65.0,4.2,0.866,"{'ranking': 81, 'rating': 27, 'success': 100, 'explosiveness': 98.1, 'rushing': 95.2, 'passing': 100.8, 'standardDowns': 100.9, 'passingDowns': 100.5, 'runRate': 0.479, 'pace': 0.1}","{'ranking': 67, 'rating': 28.5, 'success': 92.4, 'explosiveness': 105.3, 'rushing': 93.8, 'passing': 99.9, 'standardDowns': 95, 'passingDowns': 108.2, 'havoc': {'total': 0.16, 'frontSeven': 0.08, 'db': 0.081}}",{'rating': 2.2}
2016,Wake Forest,ACC,-0.6,67.0,5.3,0.865,"{'ranking': 114, 'rating': 21.5, 'success': 89.4, 'explosiveness': 85.9, 'rushing': 88.9, 'passing': 88.5, 'standardDowns': 89.3, 'passingDowns': 86.6, 'runRate': 0.5589999999999999, 'pace': 1.2}","{'ranking': 31, 'rating': 22.9, 'success': 103.1, 'explosiveness': 99.7, 'rushing': 102, 'passing': 103.1, 'standardDowns': 99.2, 'passingDowns': 108.3, 'havoc': {'total': 0.182, 'frontSeven': 0.126, 'db': 0.055}}",{'rating': 0.9}
2016,Maryland,Big Ten,-0.6,67.0,6.2,0.876,"{'ranking': 69, 'rating': 28.7, 'success': 101.1, 'explosiveness': 109.2, 'rushing': 114.7, 'passing': 94.3, 'standardDowns': 104.7, 'passingDowns': 103.1, 'runRate': 0.5479999999999999, 'pace': -1.3}","{'ranking': 63, 'rating': 28.1, 'success': 84.8, 'explosiveness': 103.1, 'rushing': 85.5, 'passing': 96.2, 'standardDowns': 92.3, 'passingDowns': 91.4, 'havoc': {'total': 0.146, 'frontSeven': 0.09300000000000001, 'db': 0.05}}",{'rating': -1.2}
2016,Old Dominion,Sun Belt,-0.7,69.0,9.5,0.956,"{'ranking': 62, 'rating': 29.9, 'success': 101.5, 'explosiveness': 106.3, 'rushing': 101, 'passing': 106.1, 'standardDowns': 104.9, 'passingDowns': 99.9, 'runRate': 0.5379999999999999, 'pace': 1}","{'ranking': 82, 'rating': 30.9, 'success': 97.2, 'explosiveness': 108.1, 'rushing': 100.6, 'passing': 101.6, 'standardDowns': 99.5, 'passingDowns': 107.7, 'havoc': {'total': 0.163, 'frontSeven': 0.10300000000000001, 'db': 0.06}}",{'rating': 0.2}
2016,Missouri,SEC,-1.0,70.0,4.8,0.883,"{'ranking': 53, 'rating': 31.2, 'success': 99.2, 'explosiveness': 106.7, 'rushing': 98.3, 'passing': 105.7, 'standardDowns': 103, 'passingDowns': 101, 'runRate': 0.508, 'pace': -6.2}","{'ranking': 85, 'rating': 31.3, 'success': 94.5, 'explosiveness': 98.7, 'rushing': 93, 'passing': 98.8, 'standardDowns': 97.9, 'passingDowns': 92.3, 'havoc': {'total': 0.155, 'frontSeven': 0.09300000000000001, 'db': 0.062}}",{'rating': -0.9}
2016,Vanderbilt,SEC,-1.2,71.0,5.0,0.881,"{'ranking': 89, 'rating': 25.3, 'success': 94.5, 'explosiveness': 92.9, 'rushing': 95.8, 'passing': 93.2, 'standardDowns': 96.3, 'passingDowns': 89, 'runRate': 0.527, 'pace': 2.6}","{'ranking': 48, 'rating': 26.3, 'success': 103.7, 'explosiveness': 109.1, 'rushing': 106, 'passing': 106.8, 'standardDowns': 103, 'passingDowns': 116, 'havoc': {'total': 0.161, 'frontSeven': 0.085, 'db': 0.076}}",{'rating': -0.1}
2016,Arkansas State,Sun Belt,-1.2,71.0,9.4,0.955,"{'ranking': 113, 'rating': 21.9, 'success': 91.8, 'explosiveness': 105.1, 'rushing': 92.9, 'passing': 101.6, 'standardDowns': 94.9, 'passingDowns': 106.2, 'runRate': 0.5379999999999999, 'pace': -0.7}","{'ranking': 26, 'rating': 21.1, 'success': 116, 'explosiveness': 95.5, 'rushing': 105.7, 'passing': 107.5, 'standardDowns': 108.1, 'passingDowns': 102, 'havoc': {'total': 0.21, 'frontSeven': 0.125, 'db': 0.083}}",{'rating': -2}
2016,Boston College,ACC,-1.6,73.0,5.7,0.859,"{'ranking': 117, 'rating': 20.1, 'success': 78.8, 'explosiveness': 93.4, 'rushing': 81, 'passing': 91.7, 'standardDowns': 84.9, 'passingDowns': 87.4, 'runRate': 0.62, 'pace': 3.4}","{'ranking': 24, 'rating': 20.8, 'success': 122.5, 'explosiveness': 84.6, 'rushing': 113.1, 'passing': 100.1, 'standardDowns': 99.2, 'passingDowns': 109.9, 'havoc': {'total': 0.22899999999999998, 'frontSeven': 0.162, 'db': 0.066}}",{'rating': -0.8}
2016,Middle Tennessee,Conference USA,-1.9,74.0,7.9,0.967,"{'ranking': 33, 'rating': 35, 'success': 100.4, 'explosiveness': 113.7, 'rushing': 110.1, 'passing': 101.2, 'standardDowns': 105.1, 'passingDowns': 107.8, 'runRate': 0.39799999999999996, 'pace': -0.5}","{'ranking': 111, 'rating': 36.8, 'success': 92, 'explosiveness': 112.6, 'rushing': 95.2, 'passing': 100.8, 'standardDowns': 99, 'passingDowns': 99.1, 'havoc': {'total': 0.145, 'frontSeven': 0.09, 'db': 0.054000000000000006}}",{'rating': -0.1}
2016,Ohio,Mid-American,-2.1,75.0,7.6,0.948,"{'ranking': 111, 'rating': 22, 'success': 88, 'explosiveness': 103, 'rushing': 91.3, 'passing': 95.4, 'standardDowns': 95.1, 'passingDowns': 92.4, 'runRate': 0.529, 'pace': 0.9}","{'ranking': 45, 'rating': 25.8, 'success': 104.9, 'explosiveness': 104.8, 'rushing': 116, 'passing': 101.5, 'standardDowns': 104.9, 'passingDowns': 104.3, 'havoc': {'total': 0.196, 'frontSeven': 0.13699999999999998, 'db': 0.057999999999999996}}",{'rating': 1.7}
2016,UCF,Big 12,-2.2,76.0,5.8,0.917,"{'ranking': 120, 'rating': 19.3, 'success': 84.8, 'explosiveness': 101, 'rushing': 91, 'passing': 90.2, 'standardDowns': 91.4, 'passingDowns': 103.8, 'runRate': 0.49200000000000005, 'pace': -3}","{'ranking': 35, 'rating': 23.3, 'success': 113, 'explosiveness': 99.1, 'rushing': 102.5, 'passing': 108, 'standardDowns': 105.4, 'passingDowns': 100.7, 'havoc': {'total': 0.201, 'frontSeven': 0.134, 'db': 0.066}}",{'rating': 1.8}
2016,Northern Illinois,Mountain West,-2.4,77.0,5.7,0.94,"{'ranking': 50, 'rating': 32, 'success': 102.5, 'explosiveness': 93.8, 'rushing': 102.3, 'passing': 97.5, 'standardDowns': 98.4, 'passingDowns': 99.9, 'runRate': 0.562, 'pace': -4.5}","{'ranking': 91, 'rating': 32.7, 'success': 102.6, 'explosiveness': 99, 'rushing': 101.3, 'passing': 99.8, 'standardDowns': 100.9, 'passingDowns': 98.1, 'havoc': {'total': 0.146, 'frontSeven': 0.083, 'db': 0.064}}",{'rating': -1.7}
2016,Kentucky,SEC,-2.6,78.0,6.0,0.857,"{'ranking': 56, 'rating': 30.8, 'success': 101.4, 'explosiveness': 107.8, 'rushing': 109.2, 'passing': 102.8, 'standardDowns': 105.6, 'passingDowns': 105.5, 'runRate': 0.595, 'pace': 0}","{'ranking': 93, 'rating': 33.4, 'success': 89.5, 'explosiveness': 109.6, 'rushing': 95.7, 'passing': 95.8, 'standardDowns': 98.7, 'passingDowns': 93.5, 'havoc': {'total': 0.133, 'frontSeven': 0.08, 'db': 0.053}}",{'rating': 0.1}
2016,Syracuse,ACC,-2.7,79.0,3.6,0.816,"{'ranking': 66, 'rating': 29.2, 'success': 96.6, 'explosiveness': 95.4, 'rushing': 82.7, 'passing': 99.9, 'standardDowns': 92, 'passingDowns': 107.4, 'runRate': 0.425, 'pace': -2.3}","{'ranking': 84, 'rating': 31.2, 'success': 91.4, 'explosiveness': 85.8, 'rushing': 87.1, 'passing': 89.9, 'standardDowns': 90.9, 'passingDowns': 86.9, 'havoc': {'total': 0.121, 'frontSeven': 0.079, 'db': 0.040999999999999995}}",{'rating': -0.7}
2016,Duke,ACC,-2.8,80.0,4.0,0.856,"{'ranking': 82, 'rating': 26.8, 'success': 101.8, 'explosiveness': 88.3, 'rushing': 96.4, 'passing': 94.4, 'standardDowns': 96.2, 'passingDowns': 96.2, 'runRate': 0.48100000000000004, 'pace': 0.1}","{'ranking': 57, 'rating': 27.6, 'success': 100.6, 'explosiveness': 89.4, 'rushing': 98.3, 'passing': 91.2, 'standardDowns': 99.4, 'passingDowns': 86.3, 'havoc': {'total': 0.163, 'frontSeven': 0.07, 'db': 0.092}}",{'rating': -2}
2016,Arizona State,Big 12,-3.0,81.0,3.1,0.871,"{'ranking': 47, 'rating': 32.2, 'success': 87.1, 'explosiveness': 97.7, 'rushing': 80.9, 'passing': 99, 'standardDowns': 90, 'passingDowns': 96, 'runRate': 0.499, 'pace': -0.6}","{'ranking': 117, 'rating': 37.6, 'success': 98.4, 'explosiveness': 80.8, 'rushing': 89.4, 'passing': 93.3, 'standardDowns': 88.8, 'passingDowns': 92.5, 'havoc': {'total': 0.162, 'frontSeven': 0.122, 'db': 0.04}}",{'rating': 2.5}
2016,Cincinnati,Big 12,-3.6,82.0,4.4,0.929,"{'ranking': 99, 'rating': 24.5, 'success': 96.1, 'explosiveness': 95.1, 'rushing': 86.5, 'passing': 97.5, 'standardDowns': 96.2, 'passingDowns': 95.3, 'runRate': 0.43799999999999994, 'pace': -1.2}","{'ranking': 53, 'rating': 27.3, 'success': 95.5, 'explosiveness': 109.7, 'rushing': 104.8, 'passing': 95.8, 'standardDowns': 104.3, 'passingDowns': 93.9, 'havoc': {'total': 0.146, 'frontSeven': 0.08, 'db': 0.066}}",{'rating': -0.8}
2016,Virginia,ACC,-3.8,83.0,4.0,0.869,"{'ranking': 88, 'rating': 25.4, 'success': 94.5, 'explosiveness': 90.7, 'rushing': 96.1, 'passing': 89.2, 'standardDowns': 95.1, 'passingDowns': 93.9, 'runRate': 0.396, 'pace': 0.8}","{'ranking': 67, 'rating': 28.5, 'success': 98, 'explosiveness': 100.7, 'rushing': 102.7, 'passing': 95.3, 'standardDowns': 100.6, 'passingDowns': 92.4, 'havoc': {'total': 0.16, 'frontSeven': 0.105, 'db': 0.054000000000000006}}",{'rating': -0.7}
2016,Georgia Southern,Sun Belt,-3.9,84.0,4.4,0.942,"{'ranking': 76, 'rating': 27.8, 'success': 93.6, 'explosiveness': 92.3, 'rushing': 90.9, 'passing': 100.8, 'standardDowns': 90.9, 'passingDowns': 99.3, 'runRate': 0.684, 'pace': -0.6}","{'ranking': 89, 'rating': 32.6, 'success': 97, 'explosiveness': 94.4, 'rushing': 98.2, 'passing': 94.1, 'standardDowns': 96.3, 'passingDowns': 97.2, 'havoc': {'total': 0.15, 'frontSeven': 0.106, 'db': 0.044000000000000004}}",{'rating': 1}
2016,South Carolina,SEC,-4.0,85.0,4.8,0.878,"{'ranking': 105, 'rating': 22.7, 'success': 87.8, 'explosiveness': 92.9, 'rushing': 84.6, 'passing': 92, 'standardDowns': 90.9, 'passingDowns': 90.6, 'runRate': 0.499, 'pace': 1.7}","{'ranking': 56, 'rating': 27.5, 'success': 95.8, 'explosiveness': 113.6, 'rushing': 99.8, 'passing': 105, 'standardDowns': 102.1, 'passingDowns': 104.2, 'havoc': {'total': 0.14400000000000002, 'frontSeven': 0.083, 'db': 0.061}}",{'rating': 0.8}
2016,Utah State,Pac-12,-4.4,86.0,5.1,0.915,"{'ranking': 96, 'rating': 24.7, 'success': 92, 'explosiveness': 102.8, 'rushing': 102, 'passing': 89.4, 'standardDowns': 98, 'passingDowns': 93.4, 'runRate': 0.505, 'pace': -0.3}","{'ranking': 59, 'rating': 27.7, 'success': 102.8, 'explosiveness': 110.8, 'rushing': 102.8, 'passing': 108.9, 'standardDowns': 103.6, 'passingDowns': 110, 'havoc': {'total': 0.127, 'frontSeven': 0.068, 'db': 0.059000000000000004}}",{'rating': -1.4}
2016,Arizona,Big 12,-4.5,87.0,3.3,0.858,"{'ranking': 63, 'rating': 29.6, 'success': 97.7, 'explosiveness': 111.7, 'rushing': 111.8, 'passing': 96.7, 'standardDowns': 101.9, 'passingDowns': 115, 'runRate': 0.583, 'pace': -3.5}","{'ranking': 88, 'rating': 32.4, 'success': 94.5, 'explosiveness': 101.9, 'rushing': 98.7, 'passing': 95.6, 'standardDowns': 97.6, 'passingDowns': 99.6, 'havoc': {'total': 0.126, 'frontSeven': 0.063, 'db': 0.063}}",{'rating': -1.6}
2016,Oregon State,Pac-12,-4.6,88.0,4.5,0.863,"{'ranking': 86, 'rating': 26.1, 'success': 94.9, 'explosiveness': 99.8, 'rushing': 105.2, 'passing': 90.7, 'standardDowns': 99.1, 'passingDowns': 91.8, 'runRate': 0.534, 'pace': 2.7}","{'ranking': 81, 'rating': 30, 'success': 97.5, 'explosiveness': 106.2, 'rushing': 91.5, 'passing': 107.9, 'standardDowns': 99, 'passingDowns': 104.3, 'havoc': {'total': 0.13, 'frontSeven': 0.067, 'db': 0.063}}",{'rating': -0.7}
2016,New Mexico,Mountain West,-5.1,89.0,7.3,0.971,"{'ranking': 47, 'rating': 32.2, 'success': 100.5, 'explosiveness': 103.5, 'rushing': 109.3, 'passing': 94, 'standardDowns': 104.1, 'passingDowns': 95.5, 'runRate': 0.763, 'pace': 1.3}","{'ranking': 119, 'rating': 38.6, 'success': 99.4, 'explosiveness': 86.8, 'rushing': 99.3, 'passing': 91.8, 'standardDowns': 97.7, 'passingDowns': 87, 'havoc': {'total': 0.156, 'frontSeven': 0.092, 'db': 0.064}}",{'rating': 1.3}
2016,Akron,Mid-American,-5.6,90.0,5.5,0.934,"{'ranking': 109, 'rating': 22.3, 'success': 94.5, 'explosiveness': 109.7, 'rushing': 94.8, 'passing': 103.5, 'standardDowns': 98.6, 'passingDowns': 107.2, 'runRate': 0.436, 'pace': 0}","{'ranking': 64, 'rating': 28.2, 'success': 92.3, 'explosiveness': 99.7, 'rushing': 91.4, 'passing': 98.7, 'standardDowns': 99, 'passingDowns': 89.4, 'havoc': {'total': 0.132, 'frontSeven': 0.075, 'db': 0.057}}",{'rating': 0.3}
2016,Miami (OH),Mid-American,-6.1,91.0,7.7,0.952,"{'ranking': 101, 'rating': 23.8, 'success': 96.8, 'explosiveness': 103.9, 'rushing': 93.6, 'passing': 103.1, 'standardDowns': 100.9, 'passingDowns': 96.4, 'runRate': 0.519, 'pace': 4.5}","{'ranking': 72, 'rating': 29, 'success': 99.5, 'explosiveness': 108.1, 'rushing': 100.3, 'passing': 104.3, 'standardDowns': 100.4, 'passingDowns': 108.7, 'havoc': {'total': 0.166, 'frontSeven': 0.087, 'db': 0.079}}",{'rating': -0.8}
2016,Central Michigan,Mid-American,-6.1,91.0,5.3,0.936,"{'ranking': 78, 'rating': 27.6, 'success': 94, 'explosiveness': 104, 'rushing': 94.1, 'passing': 98.2, 'standardDowns': 97.5, 'passingDowns': 100.1, 'runRate': 0.428, 'pace': 5.1}","{'ranking': 86, 'rating': 31.4, 'success': 99.9, 'explosiveness': 96.4, 'rushing': 97.1, 'passing': 100.6, 'standardDowns': 96, 'passingDowns': 103.4, 'havoc': {'total': 0.153, 'frontSeven': 0.095, 'db': 0.057999999999999996}}",{'rating': -2.3}
2016,Bowling Green,Mid-American,-6.6,93.0,3.8,0.932,"{'ranking': 93, 'rating': 25, 'success': 97.5, 'explosiveness': 93.2, 'rushing': 99.4, 'passing': 92.7, 'standardDowns': 95.9, 'passingDowns': 95.3, 'runRate': 0.503, 'pace': -3}","{'ranking': 87, 'rating': 31.8, 'success': 90.5, 'explosiveness': 100.1, 'rushing': 97.2, 'passing': 90.1, 'standardDowns': 95.1, 'passingDowns': 92.5, 'havoc': {'total': 0.127, 'frontSeven': 0.07, 'db': 0.055999999999999994}}",{'rating': 0.2}
2016,Illinois,Big Ten,-6.7,94.0,3.0,0.864,"{'ranking': 105, 'rating': 22.7, 'success': 87.2, 'explosiveness': 101.7, 'rushing': 99.3, 'passing': 86.5, 'standardDowns': 95.4, 'passingDowns': 86.7, 'runRate': 0.478, 'pace': 2.3}","{'ranking': 77, 'rating': 29.5, 'success': 90.6, 'explosiveness': 102.4, 'rushing': 92.3, 'passing': 96.4, 'standardDowns': 96, 'passingDowns': 92.8, 'havoc': {'total': 0.162, 'frontSeven': 0.11199999999999999, 'db': 0.05}}",{'rating': 0.2}
2016,Wyoming,Mountain West,-6.9,95.0,6.6,0.932,"{'ranking': 60, 'rating': 30.4, 'success': 100.7, 'explosiveness': 106.2, 'rushing': 101.4, 'passing': 106.9, 'standardDowns': 102.3, 'passingDowns': 106.1, 'runRate': 0.594, 'pace': 0}","{'ranking': 115, 'rating': 37.5, 'success': 105.2, 'explosiveness': 83.2, 'rushing': 96.3, 'passing': 97.1, 'standardDowns': 94.1, 'passingDowns': 98.1, 'havoc': {'total': 0.152, 'frontSeven': 0.092, 'db': 0.059000000000000004}}",{'rating': 0.1}
2016,Ball State,Mid-American,-7.0,96.0,5.6,0.956,"{'ranking': 73, 'rating': 28.2, 'success': 111, 'explosiveness': 89.4, 'rushing': 111.8, 'passing': 93.5, 'standardDowns': 102.8, 'passingDowns': 96.8, 'runRate': 0.504, 'pace': -1.6}","{'ranking': 101, 'rating': 35.1, 'success': 94.6, 'explosiveness': 91.9, 'rushing': 96.7, 'passing': 94.9, 'standardDowns': 97.5, 'passingDowns': 86, 'havoc': {'total': 0.16699999999999998, 'frontSeven': 0.105, 'db': 0.063}}",{'rating': -0.1}
2016,Eastern Michigan,Mid-American,-8.2,97.0,6.2,0.956,"{'ranking': 72, 'rating': 28.3, 'success': 104.4, 'explosiveness': 93.1, 'rushing': 94.4, 'passing': 102.4, 'standardDowns': 97.4, 'passingDowns': 104.5, 'runRate': 0.46299999999999997, 'pace': 0.1}","{'ranking': 108, 'rating': 36.6, 'success': 89.8, 'explosiveness': 108.6, 'rushing': 96.3, 'passing': 95.9, 'standardDowns': 95.2, 'passingDowns': 100.9, 'havoc': {'total': 0.141, 'frontSeven': 0.08, 'db': 0.06}}",{'rating': 0.1}
2016,Idaho,Big Sky,-8.6,98.0,6.4,0.937,"{'ranking': 96, 'rating': 24.7, 'success': 102.6, 'explosiveness': 93.8, 'rushing': 89.4, 'passing': 103.6, 'standardDowns': 98.6, 'passingDowns': 98.8, 'runRate': 0.49, 'pace': 2.5}","{'ranking': 99, 'rating': 34.9, 'success': 95.7, 'explosiveness': 96.7, 'rushing': 100.1, 'passing': 94.8, 'standardDowns': 92.6, 'passingDowns': 106.8, 'havoc': {'total': 0.147, 'frontSeven': 0.083, 'db': 0.062}}",{'rating': 1.5}
